state,species_code,n_local
Nebraska,btbwar,41
Nebraska,kinrai4,41
Nebraska,camwar,40
Nebraska,bkbcuc,39
Nebraska,stejay,38
Nebraska,hoowar,38
Nebraska,bohwax,31
Nebraska,norgos1,29
Nebraska,clanut,28
Nebraska,woewar1,27
Nebraska,whimbr,26
Nebraska,loeowl,22
Nebraska,laugul,22
Nebraska,pacloo,20
Nebraska,conwar,20
Nebraska,swagoo1,20
Nebraska,cerwar,20
Nebraska,rensap,19
Nebraska,arcter,18
Nebraska,verfly,17
Nebraska,astfly,16
Nebraska,brnpel,16
Nebraska,eurwig,16
Nebraska,varthr,14
Nebraska,mewgul2,13
Nebraska,parjae,12
Nebraska,buwwar,9
Nebraska,gryfly,7
Nebraska,baispa,7
Nebraska,bewwre,6
Nebraska,gocspa,6
Nebraska,litgul,6
Nebraska,chukar,5
Nebraska,yebloo,5
Nebraska,paibun,5
Nebraska,compea,5
Nebraska,pingro,4
Nebraska,brbhum,4
Nebraska,redpha1,4
Nebraska,pacwre1,4
Nebraska,budger,3
Nebraska,btywar,3
Nebraska,whocra,2
Nebraska,blkpho,2
Nebraska,wesblu,2
Nebraska,grbani,2
Nebraska,egygoo,2
Nebraska,redjun,2
Nebraska,wesgul,2
Nebraska,helgui,1
Nebraska,redegr,1
Nebraska,blkvul,1
Nebraska,grekis,1
Nebraska,bkrfin,1
Nebraska,afcdov1,1
Nebraska,bahgoo,1
Nebraska,canwre,1
Nebraska,hoared,1
Nebraska,grawar,1
Nebraska,prawar,1
Nebraska,virwar,1
Nebraska,peflov,1
Nevada,houfin,57629
Nevada,moudov,56772
Nevada,mallar3,52329
Nevada,comrav,49283
Nevada,whcspa,47801
Nevada,y00475,46472
Nevada,cangoo,43252
Nevada,yerwar,42002
Nevada,amerob,38042
Nevada,rocpig,37554
Nevada,lesgol,36412
Nevada,norfli,34514
Nevada,grtgra,34324
Nevada,verdin,32778
Nevada,annhum,30163
Nevada,rewbla,29507
Nevada,houspa,29478
Nevada,rethaw,29429
Nevada,eucdov,29268
Nevada,normoc,28946
Nevada,eursta,27735
Nevada,rudduc,25051
Nevada,sonspa,24517
Nevada,killde,24256
Nevada,saypho,23955
Nevada,pibgre,22257
Nevada,daejun,21735
Nevada,gamqua,21430
Nevada,blkpho,20328
Nevada,cowscj1,19055
Nevada,gadwal,19051
Nevada,coohaw,18932
Nevada,mouchi,18826
Nevada,spotow,18427
Nevada,grbher3,17708
Nevada,norsho,17613
Nevada,turvul,17205
Nevada,brebla,17005
Nevada,calqua,16623
Nevada,bkbmag1,16507
Nevada,norhar1,16262
Nevada,cintea,16101
Nevada,bewwre,16009
Nevada,ribgul,15133
Nevada,marwre,14905
Nevada,barswa,14772
Nevada,yelwar,14345
Nevada,eargre,14053
Nevada,amekes,13976
Nevada,gnwtea,13914
Nevada,coshum,13689
Nevada,stejay,13631
Nevada,orcwar,13426
Nevada,nrwswa,13372
Nevada,whfibi,13228
Nevada,rinduc,13199
Nevada,weskin,12982
Nevada,phaino,12758
Nevada,calgul,12661
Nevada,abetow,12606
Nevada,bktgna,12510
Nevada,greegr,12453
Nevada,amewig,12244
Nevada,bkchum,11962
Nevada,buffle,11898
Nevada,bnhcow,11777
Nevada,redhea,11651
Nevada,amecro,11275
Nevada,wesmea,11236
Nevada,wewpew,11139
Nevada,bcnher,11109
Nevada,yehbla,10941
Nevada,greroa,10269
Nevada,westan,10247
Nevada,ameavo,10182
Nevada,commoo3,10077
Nevada,commer,9841
Nevada,cliswa,9217
Nevada,savspa,9138
Nevada,casfin,8840
Nevada,comyel,8751
Nevada,greyel,8556
Nevada,treswa,8319
Nevada,amwpel,8278
Nevada,bulori,8233
Nevada,warvir,8207
Nevada,wlswar,8131
Nevada,bushti,8095
Nevada,sposan,7881
Nevada,horlar,7837
Nevada,dowwoo,7835
Nevada,bknsti,7829
Nevada,linspa,7773
Nevada,crithr,7725
Nevada,snoegr,7718
Nevada,houwre,7632
Nevada,wesgre,7431
Nevada,rocwre,7420
Nevada,norpin,7410
Nevada,vigswa,7337
Nevada,rebnut,7191
Nevada,bkhgro,7119
Nevada,amepip,7087
Nevada,pinsis,7080
Nevada,belkin1,7042
Nevada,brespa,7002
Nevada,logshr,6973
Nevada,chispa,6901
Nevada,amegfi,6835
Nevada,cedwax,6823
Nevada,wooscj2,6822
Nevada,lessca,6809
Nevada,comgol,6634
Nevada,buggna,6513
Nevada,leasan,6428
Nevada,lazbun,6161
Nevada,wesblu,6155
Nevada,osprey,5870
Nevada,shshaw,5829
Nevada,herthr,5747
Nevada,labwoo,5696
Nevada,astfly,5368
Nevada,lucwar,5256
Nevada,lobdow,5242
Nevada,towsol,5186
Nevada,grhowl,5150
Nevada,bktspa,5141
Nevada,whbnut,5128
Nevada,pygnut,5063
Nevada,clanut,4899
Nevada,wooduc,4698
Nevada,grnher,4580
Nevada,canvas,4342
Nevada,dusfly,4294
Nevada,snogoo,4274
Nevada,reshaw,4242
Nevada,gnttow,4207
Nevada,hoomer,4182
Nevada,macwar,4099
Nevada,sora,4067
Nevada,moublu,4055
Nevada,clagre,4041
Nevada,verfly,3711
Nevada,gryfly,3631
Nevada,yebcha,3629
Nevada,virrai,3541
Nevada,baleag,3420
Nevada,goleag,3331
Nevada,brncre,3281
Nevada,larspa,3279
Nevada,wilsni1,3199
Nevada,blugrb1,3134
Nevada,pinjay,3106
Nevada,wessan,3097
Nevada,gocspa,3087
Nevada,brthum,2942
Nevada,rensap,2938
Nevada,wilpha,2896
Nevada,perfal,2869
Nevada,rufhum,2844
Nevada,swahaw,2810
Nevada,banswa,2780
Nevada,juntit1,2736
Nevada,prafal,2651
Nevada,sagspa1,2603
Nevada,sagthr,2594
Nevada,olsfly,2479
Nevada,foxspa,2448
Nevada,btywar,2432
Nevada,comnig,2364
Nevada,wesfly,2355
Nevada,whtswi,2346
Nevada,gwfgoo,2258
Nevada,casvir,2131
Nevada,buwtea,2069
Nevada,tunswa,2031
Nevada,rebsap,1923
Nevada,hooori,1916
Nevada,towwar,1897
Nevada,renpha,1875
Nevada,redcro,1865
Nevada,whwdov,1822
Nevada,sumtan,1805
Nevada,lesyel,1776
Nevada,caster1,1721
Nevada,lewwoo,1613
Nevada,horgre,1574
Nevada,vesspa,1562
Nevada,plsvir,1533
Nevada,hergul,1506
Nevada,comloo,1429
Nevada,merlin,1411
Nevada,leabit,1407
Nevada,willet1,1354
Nevada,naswar,1316
Nevada,wilfly,1278
Nevada,ferhaw,1274
Nevada,lesnig,1263
Nevada,calhum,1246
Nevada,whtspa,1213
Nevada,burowl,1189
Nevada,cacwre,1183
Nevada,forter,1131
Nevada,compoo,1116
Nevada,canwre,1104
Nevada,hamfly,1063
Nevada,wiltur,1061
Nevada,batpig1,1057
Nevada,gockin,1054
Nevada,cacgoo1,1028
Nevada,compea,1012
Nevada,lobcur,964
Nevada,rosgoo,964
Nevada,belvir,938
Nevada,musduc,938
Nevada,chukar,919
Nevada,semplo,909
Nevada,rolhaw,896
Nevada,swathr,855
Nevada,amedip,828
Nevada,virwar,810
Nevada,gresca,786
Nevada,margod,756
Nevada,brnowl,737
Nevada,solsan,708
Nevada,rebmer,706
Nevada,dunlin,704
Nevada,incdov,691
Nevada,bongul,684
Nevada,wilsap,630
Nevada,amebit,623
Nevada,fragul,570
Nevada,baisan,548
Nevada,varthr,546
Nevada,bncfly,487
Nevada,bkcspa,487
Nevada,indbun,470
Nevada,swagoo1,454
Nevada,bargol,449
Nevada,y00478,444
Nevada,lbbgul,435
Nevada,rubrob,435
Nevada,lecthr,435
Nevada,scoori,402
Nevada,grycat,380
Nevada,amered,379
Nevada,shbdow,376
Nevada,herwar,372
Nevada,norwat,368
Nevada,himsno,364
Nevada,vauswi,364
Nevada,bkrfin,358
Nevada,purfin,344
Nevada,belspa2,341
Nevada,norgos1,331
Nevada,gryvir,325
Nevada,blkter,313
Nevada,robgro,309
Nevada,pecsan,306
Nevada,saggro,295
Nevada,pacwre1,295
Nevada,caskin,288
Nevada,wesowl1,286
Nevada,bkbplo,278
Nevada,sabgul,270
Nevada,sursco,266
Nevada,norpar,260
Nevada,pacloo,250
Nevada,categr1,245
Nevada,bawwar,243
Nevada,soogro1,233
Nevada,easpho,227
Nevada,pingro,224
Nevada,norshr4,224
Nevada,bohwax,217
Nevada,semsan,212
Nevada,harspa,207
Nevada,hoowar,199
Nevada,mouqua,195
Nevada,brnthr,192
Nevada,sheowl,189
Nevada,flaowl,189
Nevada,ridrai1,187
Nevada,grawar,186
Nevada,lawgol,177
Nevada,dusgro,171
Nevada,chswar,169
Nevada,swaspa,168
Nevada,bklkit,163
Nevada,cubthr,163
Nevada,yefgul,162
Nevada,comter,158
Nevada,boboli,156
Nevada,lotduc,154
Nevada,triher,147
Nevada,sander,145
Nevada,mutswa,144
Nevada,acowoo,141
Nevada,yebsap,138
Nevada,brwhaw,130
Nevada,truswa,120
Nevada,easkin,116
Nevada,eurwig,112
Nevada,tribla,109
Nevada,tenwar,108
Nevada,whwsco2,107
Nevada,blksco2,106
Nevada,paired,100
Nevada,rinphe1,98
Nevada,miskit,96
Nevada,attwoo1,96
Nevada,gilfli,95
Nevada,rengre,95
Nevada,brocow,93
Nevada,magwar,92
Nevada,mexduc,91
Nevada,ovenbi1,89
Nevada,pilwoo,88
Nevada,btbwar,88
Nevada,redkno,85
Nevada,nswowl,83
Nevada,laugul,83
Nevada,rehwoo,77
Nevada,redegr,77
Nevada,glwgul,77
Nevada,nopowl,77
Nevada,stisan,76
Nevada,clcspa,75
Nevada,grbani,75
Nevada,winwre3,74
Nevada,dickci,73
Nevada,pomjae,71
Nevada,gcrfin,69
Nevada,gragoo,68
Nevada,benthr,64
Nevada,rusbla,61
Nevada,graspa,61
Nevada,mewgul2,61
Nevada,redpha1,59
Nevada,palwar,58
Nevada,grypar,57
Nevada,bkcchi,56
Nevada,whevir,53
Nevada,orcori,53
Nevada,yebcuc,50
Nevada,rufgro,46
Nevada,whimbr,46
Nevada,brnpel,46
Nevada,prowar,45
Nevada,larbun,43
Nevada,laplon,42
Nevada,afcdov1,42
Nevada,manduc,42
Nevada,glagul,38
Nevada,reevir1,38
Nevada,bkpwar,36
Nevada,bkbwoo,34
Nevada,rudtur,34
Nevada,purmar,34
Nevada,amtspa,34
Nevada,bkbwar,32
Nevada,souwpw1,32
Nevada,retloo,30
Nevada,cockat,29
Nevada,rosspo1,29
Nevada,leater1,29
Nevada,comcra,27
Nevada,rucspa,27
Nevada,brdowl,23
Nevada,grepew,23
Nevada,chclon,22
Nevada,brbhum,20
Nevada,paibun,20
Nevada,comblh1,19
Nevada,woewar1,19
Nevada,gowwar,19
Nevada,hutvir,19
Nevada,gloibi,18
Nevada,trokin,18
Nevada,leafly,17
Nevada,zothaw,16
Nevada,nstspa,16
Nevada,hudgod,14
Nevada,yetvir,13
Nevada,helgui,12
Nevada,hrshaw,12
Nevada,parjae,12
Nevada,pagplo,11
Nevada,scatan,11
Nevada,heptan,10
Nevada,blujay,9
Nevada,balori,9
Nevada,amgplo,8
Nevada,ducfly,8
Nevada,arcter,8
Nevada,camwar,8
Nevada,buwwar,8
Nevada,royter1,7
Nevada,whtkit,6
Nevada,libher,6
Nevada,canwar,6
Nevada,babwar,6
Nevada,kenwar,6
Nevada,yetwar,6
Nevada,loeowl,5
Nevada,blktur,5
Nevada,comred,5
Nevada,mouwar,5
Nevada,casspa,5
Nevada,prawar,5
Nevada,pinwar,5
Nevada,ruff,5
Nevada,wesgul,5
Nevada,ycnher,4
Nevada,lotjae,4
Nevada,comgra,4
Nevada,mcclon,4
Nevada,heegul,3
Nevada,orabis1,3
Nevada,sctfly,3
Nevada,louwat,3
Nevada,blkswi,2
Nevada,budger,2
Nevada,yegvir,2
Nevada,woothr,2
Nevada,whiwag,2
Nevada,shtgro,1
Nevada,magfri,1
Nevada,phivir,1
Nevada,snobun,1
Nevada,nutman,1
Nevada,emu1,1
Nevada,rugdov,1
Nevada,comshe,1
Nevada,purgal2,1
Nevada,eawpew,1
Nevada,varbun,1
Nevada,nutwoo,1
Nevada,peflov,1
Nevada,norbob,1
New Jersey,norcar,395520
New Jersey,moudov,372823
New Jersey,amerob,364137
New Jersey,blujay,344132
New Jersey,cangoo,317466
New Jersey,carwre,309725
New Jersey,sonspa,307972
New Jersey,rewbla,278002
New Jersey,rebwoo,276476
New Jersey,turvul,262600
New Jersey,eursta,250435
New Jersey,mallar3,238979
New Jersey,dowwoo,236189
New Jersey,amegfi,233910
New Jersey,tuftit,231078
New Jersey,grycat,230600
New Jersey,amecro,225652
New Jersey,whtspa,223639
New Jersey,houfin,213373
New Jersey,hergul,203000
New Jersey,comgra,195868
New Jersey,norfli,193251
New Jersey,houspa,192342
New Jersey,normoc,180567
New Jersey,grbher3,175491
New Jersey,whbnut,174522
New Jersey,carchi,158077
New Jersey,laugul,147674
New Jersey,osprey,147288
New Jersey,treswa,147094
New Jersey,yerwar,141929
New Jersey,ribgul,141136
New Jersey,gbbgul,139823
New Jersey,comyel,135551
New Jersey,daejun,131532
New Jersey,rethaw,131118
New Jersey,greegr,125055
New Jersey,fiscro,124212
New Jersey,bnhcow,112375
New Jersey,chispa,110909
New Jersey,baleag,109883
New Jersey,barswa,107230
New Jersey,mutswa,99489
New Jersey,houwre,93392
New Jersey,eastow,92854
New Jersey,blkvul,88781
New Jersey,easblu,86796
New Jersey,ambduc,86436
New Jersey,easpho,81999
New Jersey,fiespa,80550
New Jersey,belkin1,76914
New Jersey,rocpig,76764
New Jersey,bkcchi,75408
New Jersey,cedwax,74997
New Jersey,yelwar,73761
New Jersey,buffle,71301
New Jersey,coohaw,71260
New Jersey,forter,70961
New Jersey,reevir1,68930
New Jersey,snoegr,68804
New Jersey,buggna,68532
New Jersey,chiswi,66223
New Jersey,grcfly,64745
New Jersey,amered,63475
New Jersey,rthhum,62501
New Jersey,swaspa,60570
New Jersey,greyel,59764
New Jersey,killde,59288
New Jersey,easkin,58878
New Jersey,wooduc,56946
New Jersey,balori,56605
New Jersey,bawwar,56343
New Jersey,eawpew,55796
New Jersey,norhar1,54552
New Jersey,indbun,54083
New Jersey,norpar,49807
New Jersey,ovenbi1,49224
New Jersey,gadwal,48694
New Jersey,gnwtea,47132
New Jersey,purmar,46878
New Jersey,gockin,46210
New Jersey,savspa,44776
New Jersey,ameoys,44593
New Jersey,shshaw,44123
New Jersey,woothr,43788
New Jersey,pinwar,43040
New Jersey,hoomer,42812
New Jersey,brant,42682
New Jersey,palwar,42203
New Jersey,semsan,40373
New Jersey,comloo,40298
New Jersey,brnthr,38772
New Jersey,botgra,38710
New Jersey,pilwoo,37573
New Jersey,rebnut,37284
New Jersey,leasan,37207
New Jersey,sander,36159
New Jersey,nrwswa,35176
New Jersey,perfal,34946
New Jersey,amekes,34663
New Jersey,whevir,34507
New Jersey,norsho,34474
New Jersey,comrav,34056
New Jersey,semplo,34030
New Jersey,commer,33848
New Jersey,rebmer,33770
New Jersey,herthr,33696
New Jersey,lesyel,33607
New Jersey,rinduc,33602
New Jersey,merlin,33585
New Jersey,warvir,32431
New Jersey,dunlin,32262
New Jersey,gloibi,32223
New Jersey,rudduc,31693
New Jersey,yebsap,31200
New Jersey,comter,30473
New Jersey,royter1,30344
New Jersey,reshaw,30314
New Jersey,willet1,30213
New Jersey,grnher,29780
New Jersey,norpin,29365
New Jersey,scatan,28037
New Jersey,marwre,27628
New Jersey,prawar,27590
New Jersey,bkbplo,27373
New Jersey,leater1,27094
New Jersey,norgan,27044
New Jersey,clarai11,27036
New Jersey,bkpwar,26735
New Jersey,blksco2,26586
New Jersey,amewig,26244
New Jersey,sposan,26133
New Jersey,wiltur,26122
New Jersey,bcnher,25999
New Jersey,robgro,25320
New Jersey,retloo,25034
New Jersey,shbdow,24843
New Jersey,brncre,24459
New Jersey,lbbgul,23769
New Jersey,blkski,23228
New Jersey,magwar,22796
New Jersey,btbwar,22669
New Jersey,rudtur,22041
New Jersey,veery,21703
New Jersey,btnwar,21589
New Jersey,pibgre,21394
New Jersey,lotduc,21215
New Jersey,yebcuc,20491
New Jersey,sursco,20470
New Jersey,orcori,19523
New Jersey,caster1,19143
New Jersey,buwtea,18430
New Jersey,snogoo,18407
New Jersey,y00475,17196
New Jersey,purfin,16752
New Jersey,winwre3,16693
New Jersey,wilfly,16663
New Jersey,norwat,16625
New Jersey,blugrb1,15770
New Jersey,foxspa,15453
New Jersey,buhvir,15401
New Jersey,seaspa,15083
New Jersey,chswar,14702
New Jersey,boboli,14681
New Jersey,brwhaw,14612
New Jersey,bongul,14377
New Jersey,libher,14219
New Jersey,solsan,13869
New Jersey,camwar,13395
New Jersey,pinsis,13314
New Jersey,easmea,12764
New Jersey,yetvir,12665
New Jersey,lessca,12129
New Jersey,brnpel,12071
New Jersey,ycnher,11833
New Jersey,buwwar,11825
New Jersey,swathr,11698
New Jersey,grhowl,11237
New Jersey,whcspa,10862
New Jersey,triher,10850
New Jersey,rusbla,10639
New Jersey,gresca,10499
New Jersey,whiibi,10286
New Jersey,horgre,9850
New Jersey,amtspa,9432
New Jersey,banswa,9270
New Jersey,hoowar,8985
New Jersey,whimbr,8628
New Jersey,pursan,8598
New Jersey,pecsan,8356
New Jersey,whwsco2,8307
New Jersey,woewar1,8271
New Jersey,naswar,8089
New Jersey,grecor,7871
New Jersey,bkbwar,7846
New Jersey,louwat,7673
New Jersey,comeid,7324
New Jersey,gubter2,7306
New Jersey,virrai,7209
New Jersey,comgol,7151
New Jersey,tunswa,7021
New Jersey,tenwar,6976
New Jersey,yetwar,6940
New Jersey,whrsan,6841
New Jersey,yebcha,6813
New Jersey,wilsni1,6792
New Jersey,amewoo,6717
New Jersey,prowar,6716
New Jersey,horlar,6633
New Jersey,amepip,6632
New Jersey,leafly,6544
New Jersey,rehwoo,6503
New Jersey,babwar,6253
New Jersey,easowl1,6184
New Jersey,redkno,6167
New Jersey,sstspa,6058
New Jersey,comnig,5950
New Jersey,acafly,5863
New Jersey,wessan,5813
New Jersey,stisan,5732
New Jersey,canvas,5713
New Jersey,pipplo,5670
New Jersey,linspa,5631
New Jersey,razorb,5493
New Jersey,wispet,5325
New Jersey,canwar,5067
New Jersey,eurwig,4932
New Jersey,harduc,4898
New Jersey,amebit,4624
New Jersey,brdowl,4449
New Jersey,graspa,3986
New Jersey,ameavo,3954
New Jersey,parjae,3859
New Jersey,lobdow,3845
New Jersey,dickci,3796
New Jersey,commoo3,3751
New Jersey,redhea,3736
New Jersey,sora,3693
New Jersey,cliswa,3397
New Jersey,snobun,3271
New Jersey,sumtan,3189
New Jersey,wlswar,3158
New Jersey,easwpw1,3022
New Jersey,orcwar,2939
New Jersey,bkbcuc,2746
New Jersey,leabit,2614
New Jersey,sheowl,2590
New Jersey,cacgoo1,2535
New Jersey,cerwar,2432
New Jersey,chwwid,2402
New Jersey,corshe,2372
New Jersey,margod,2324
New Jersey,y00478,2277
New Jersey,rinphe1,2068
New Jersey,monpar,2036
New Jersey,gycthr,1912
New Jersey,amgplo,1840
New Jersey,vesspa,1799
New Jersey,phivir,1773
New Jersey,nstspa,1765
New Jersey,categr1,1696
New Jersey,kineid,1613
New Jersey,blkter,1524
New Jersey,amwpel,1501
New Jersey,doveki,1500
New Jersey,wilpha,1431
New Jersey,gwfgoo,1410
New Jersey,miskit,1392
New Jersey,conwar,1380
New Jersey,kenwar,1361
New Jersey,bkhgul,1353
New Jersey,clcspa,1258
New Jersey,rolhaw,1175
New Jersey,redcro,1127
New Jersey,swawar,1096
New Jersey,goleag,1066
New Jersey,yebfly,1053
New Jersey,renpha,1050
New Jersey,truswa,1042
New Jersey,rengre,1032
New Jersey,larspa,1018
New Jersey,bubsan,1016
New Jersey,bklkit,996
New Jersey,aldfly,992
New Jersey,refblu,987
New Jersey,eargre,966
New Jersey,snoowl1,946
New Jersey,mouwar,940
New Jersey,bbwduc,915
New Jersey,olsfly,860
New Jersey,baisan,842
New Jersey,glagul,827
New Jersey,laplon,801
New Jersey,weskin,796
New Jersey,comred,785
New Jersey,roster,767
New Jersey,astfly,716
New Jersey,manshe,714
New Jersey,towwar,667
New Jersey,nswowl,654
New Jersey,paibun,653
New Jersey,hudgod,636
New Jersey,audshe,608
New Jersey,brnboo,583
New Jersey,atlpuf,580
New Jersey,commur,563
New Jersey,bknsti,561
New Jersey,cursan,545
New Jersey,rosspo1,535
New Jersey,norlap,528
New Jersey,whfibi,525
New Jersey,borchi2,524
New Jersey,uplsan,521
New Jersey,norshr4,484
New Jersey,sedwre,475
New Jersey,gowwar,473
New Jersey,ruff,434
New Jersey,santer1,420
New Jersey,redpha1,418
New Jersey,henspa,418
New Jersey,musduc,382
New Jersey,westan,357
New Jersey,thbmur,356
New Jersey,woosto,352
New Jersey,bargoo,347
New Jersey,harspa,335
New Jersey,pacloo,332
New Jersey,bulori,328
New Jersey,kinrai4,318
New Jersey,brnowl,317
New Jersey,bkcpet,315
New Jersey,gargan,310
New Jersey,rosgoo,309
New Jersey,wesfly,308
New Jersey,pifgoo,306
New Jersey,grykin,296
New Jersey,arcter,294
New Jersey,bargol,282
New Jersey,litgul,282
New Jersey,norbob,280
New Jersey,pomjae,273
New Jersey,anhing,262
New Jersey,pagplo,259
New Jersey,swtkit,241
New Jersey,kirwar,240
New Jersey,lotjae,232
New Jersey,wfspet,231
New Jersey,swahaw,227
New Jersey,cavswa,218
New Jersey,rufhum,216
New Jersey,blkgui,216
New Jersey,yehbla,207
New Jersey,btywar,206
New Jersey,litsti,193
New Jersey,rufgro,188
New Jersey,batgod,188
New Jersey,limpki,186
New Jersey,norgos1,183
New Jersey,heegul,177
New Jersey,woosan,165
New Jersey,sagthr,158
New Jersey,bkhgro,152
New Jersey,moublu,136
New Jersey,norful,129
New Jersey,whwdov,127
New Jersey,blkpho,118
New Jersey,wesmea,115
New Jersey,lecspa,113
New Jersey,hoared,97
New Jersey,saypho,95
New Jersey,gocspa,94
New Jersey,eucdov,82
New Jersey,bkchum,82
New Jersey,norwhe,81
New Jersey,yelrai,78
New Jersey,sctfly,74
New Jersey,gragoo,73
New Jersey,purgal2,73
New Jersey,magfri,70
New Jersey,tufduc,64
New Jersey,sooter1,63
New Jersey,compea,61
New Jersey,bicthr,54
New Jersey,budger,53
New Jersey,trokin,53
New Jersey,spotow,49
New Jersey,briter1,48
New Jersey,brebla,47
New Jersey,helgui,45
New Jersey,masboo,45
New Jersey,verfly,45
New Jersey,fragul,45
New Jersey,whwcro,45
New Jersey,towsol,41
New Jersey,berpet,37
New Jersey,vigswa,37
New Jersey,calgul,33
New Jersey,eurgol,33
New Jersey,chukar,32
New Jersey,allhum,32
New Jersey,blkswa,30
New Jersey,sopsku1,26
New Jersey,yegvir,25
New Jersey,calhum,24
New Jersey,belvir,22
New Jersey,whcpin,22
New Jersey,brbhum,19
New Jersey,wemhar1,16
New Jersey,bnhnut,14
New Jersey,swagoo1,13
New Jersey,caskin,12
New Jersey,sabgul,11
New Jersey,bohwax,10
New Jersey,hrshaw,9
New Jersey,blkrai,8
New Jersey,cogdov,8
New Jersey,manduc,7
New Jersey,lobcur,6
New Jersey,cockat,5
New Jersey,hamfly,5
New Jersey,calqua,5
New Jersey,redjun,5
New Jersey,logshr,4
New Jersey,fotfly,3
New Jersey,eleter1,2
New Jersey,bkwvir,2
New Jersey,brespa,2
New Jersey,zebfin2,2
New Jersey,afcdov1,2
New Jersey,relpar,1
New Jersey,grwpel1,1
New Jersey,wesgre,1
New Jersey,gnttow,1
New Jersey,saffin,1
New Jersey,larbun,1
New Jersey,nutman,1
New Jersey,pingro,1
New Jersey,burowl,1
New Jersey,golphe,1
New Jersey,mewgul,1
New Jersey,peflov,1
New Hampshire,bkcchi,186433
New Hampshire,blujay,145220
New Hampshire,amegfi,126489
New Hampshire,amecro,126405
New Hampshire,amerob,119574
New Hampshire,tuftit,111061
New Hampshire,norcar,106189
New Hampshire,sonspa,105484
New Hampshire,whbnut,104863
New Hampshire,dowwoo,101188
New Hampshire,moudov,101185
New Hampshire,daejun,70610
New Hampshire,rewbla,67453
New Hampshire,easpho,57830
New Hampshire,grycat,57261
New Hampshire,chispa,57258
New Hampshire,cangoo,56965
New Hampshire,rebnut,56407
New Hampshire,mallar3,53501
New Hampshire,whtspa,49708
New Hampshire,easblu,48903
New Hampshire,reevir1,48883
New Hampshire,rebwoo,48858
New Hampshire,houfin,48246
New Hampshire,comgra,47856
New Hampshire,eursta,45669
New Hampshire,comrav,43734
New Hampshire,comyel,42028
New Hampshire,houspa,41284
New Hampshire,yerwar,36811
New Hampshire,norfli,35320
New Hampshire,cedwax,35159
New Hampshire,hergul,34684
New Hampshire,turvul,33477
New Hampshire,pinwar,32976
New Hampshire,treswa,32077
New Hampshire,grbher3,31004
New Hampshire,rethaw,30689
New Hampshire,pilwoo,29793
New Hampshire,rthhum,29142
New Hampshire,ovenbi1,28411
New Hampshire,carwre,27332
New Hampshire,brncre,26297
New Hampshire,comloo,25506
New Hampshire,rocpig,25432
New Hampshire,wooduc,24538
New Hampshire,yebsap,23901
New Hampshire,houwre,23848
New Hampshire,wiltur,23638
New Hampshire,ribgul,23460
New Hampshire,bawwar,23411
New Hampshire,belkin1,22644
New Hampshire,purfin,22628
New Hampshire,yelwar,22139
New Hampshire,baleag,21931
New Hampshire,amered,21161
New Hampshire,herthr,21056
New Hampshire,buhvir,20792
New Hampshire,swaspa,20714
New Hampshire,btnwar,20612
New Hampshire,easkin,19714
New Hampshire,normoc,19706
New Hampshire,chswar,19459
New Hampshire,hoomer,18595
New Hampshire,barswa,18030
New Hampshire,balori,18019
New Hampshire,bnhcow,17746
New Hampshire,gbbgul,17730
New Hampshire,gockin,17419
New Hampshire,veery,16929
New Hampshire,eawpew,16282
New Hampshire,robgro,16178
New Hampshire,brwhaw,16015
New Hampshire,killde,15970
New Hampshire,commer,15761
New Hampshire,ambduc,15220
New Hampshire,winwre3,14741
New Hampshire,btbwar,14379
New Hampshire,scatan,13092
New Hampshire,norpar,13026
New Hampshire,chiswi,12568
New Hampshire,comeid,12539
New Hampshire,osprey,12024
New Hampshire,woothr,11594
New Hampshire,warvir,11521
New Hampshire,eastow,11139
New Hampshire,savspa,10786
New Hampshire,indbun,10739
New Hampshire,pinsis,10606
New Hampshire,magwar,10302
New Hampshire,buffle,10212
New Hampshire,bkbwar,10149
New Hampshire,coohaw,10025
New Hampshire,brdowl,9797
New Hampshire,amtspa,9723
New Hampshire,palwar,9702
New Hampshire,leafly,9604
New Hampshire,grcfly,9133
New Hampshire,comgol,9049
