species_code,n_records,percentile,last_sync
tawgra2,529,28.5010,2025-04-27T17:52:55.782Z
capwhe3,529,28.5101,2025-04-27T17:52:55.782Z
japacc1,529,28.5192,2025-04-27T17:52:55.782Z
bewpar1,530,28.5284,2025-04-27T17:52:55.782Z
yenpar1,530,28.5375,2025-04-27T17:52:55.782Z
pripuf1,530,28.5466,2025-04-27T17:52:55.782Z
tripet1,531,28.5558,2025-04-27T17:52:55.782Z
garpit1,531,28.5649,2025-04-27T17:52:55.782Z
fruith1,531,28.5740,2025-04-27T17:52:55.782Z
orbthr1,531,28.5832,2025-04-27T17:52:55.782Z
btpwhy1,531,28.5923,2025-04-27T17:52:55.782Z
runpuf1,532,28.6014,2025-04-27T17:52:55.782Z
ceybuw1,532,28.6106,2025-04-27T17:52:55.782Z
madant1,533,28.6197,2025-04-27T17:52:55.782Z
grifin1,533,28.6288,2025-04-27T17:52:55.782Z
coqcou1,534,28.6380,2025-04-27T17:52:55.782Z
yebmag1,534,28.6471,2025-04-27T17:52:55.782Z
immwrb1,534,28.6563,2025-04-27T17:52:55.782Z
cabspi1,535,28.6654,2025-04-27T17:52:55.782Z
islmon1,535,28.6745,2025-04-27T17:52:55.782Z
bluswa1,535,28.6837,2025-04-27T17:52:55.782Z
ceywht1,535,28.6928,2025-04-27T17:52:55.782Z
okirai1,536,28.7019,2025-04-27T17:52:55.782Z
nuthat2,536,28.7111,2025-04-27T17:52:55.782Z
ryurob3,536,28.7202,2025-04-27T17:52:55.782Z
yechor1,538,28.7293,2025-04-27T17:52:55.782Z
grnman1,538,28.7385,2025-04-27T17:52:55.782Z
fibmyn1,538,28.7476,2025-04-27T17:52:55.782Z
ijlwar1,539,28.7567,2025-04-27T17:52:55.782Z
hudcan1,540,28.7659,2025-04-27T17:52:55.782Z
newsun2,540,28.7750,2025-04-27T17:52:55.782Z
asfowl1,541,28.7841,2025-04-27T17:52:55.782Z
lobhon2,541,28.7933,2025-04-27T17:52:55.782Z
rivtyr2,542,28.8024,2025-04-27T17:52:55.782Z
arcwar3,542,28.8115,2025-04-27T17:52:55.782Z
tawowl3,543,28.8207,2025-04-27T17:52:55.782Z
spbwoo2,543,28.8298,2025-04-27T17:52:55.782Z
brtpar2,543,28.8390,2025-04-27T17:52:55.782Z
kospar1,544,28.8481,2025-04-27T17:52:55.782Z
chisha1,545,28.8572,2025-04-27T17:52:55.782Z
janher1,545,28.8664,2025-04-27T17:52:55.782Z
whibel2,545,28.8755,2025-04-27T17:52:55.782Z
yellon1,545,28.8846,2025-04-27T17:52:55.782Z
refgua1,546,28.8938,2025-04-27T17:52:55.782Z
apuspi1,546,28.9029,2025-04-27T17:52:55.782Z
spocat1,546,28.9120,2025-04-27T17:52:55.782Z
planig1,548,28.9212,2025-04-27T17:52:55.782Z
walcus1,548,28.9303,2025-04-27T17:52:55.782Z
forplo1,549,28.9394,2025-04-27T17:52:55.782Z
relwhi1,549,28.9486,2025-04-27T17:52:55.782Z
grhori1,549,28.9577,2025-04-27T17:52:55.782Z
rubfan2,549,28.9668,2025-04-27T17:52:55.782Z
thtjac1,550,28.9760,2025-04-27T17:52:55.782Z
xavgre1,550,28.9851,2025-04-27T17:52:55.782Z
orabul1,550,28.9942,2025-04-27T17:52:55.782Z
whybar1,551,29.0034,2025-04-27T17:52:55.782Z
palhon1,551,29.0125,2025-04-27T17:52:55.782Z
tumtyr2,551,29.0216,2025-04-27T17:52:55.782Z
stwbab3,551,29.0308,2025-04-27T17:52:55.782Z
magsta1,551,29.0399,2025-04-27T17:52:55.782Z
tincis3,552,29.0491,2025-04-27T17:52:55.782Z
whtoxy1,552,29.0582,2025-04-27T17:52:55.782Z
rutxen1,553,29.0673,2025-04-27T17:52:55.782Z
thstch1,553,29.0765,2025-04-27T17:52:55.782Z
piwswa1,553,29.0856,2025-04-27T17:52:55.782Z
orifin1,553,29.0947,2025-04-27T17:52:55.782Z
yelbut1,554,29.1039,2025-04-27T17:52:55.782Z
crhman1,554,29.1130,2025-04-27T17:52:55.782Z
flabul3,554,29.1221,2025-04-27T17:52:55.782Z
whbhaw2,556,29.1313,2025-04-27T17:52:55.782Z
madibi1,557,29.1404,2025-04-27T17:52:55.782Z
sobeat1,557,29.1495,2025-04-27T17:52:55.782Z
crepar1,558,29.1587,2025-04-27T17:52:55.782Z
fulant1,558,29.1678,2025-04-27T17:52:55.782Z
gnbtai1,560,29.1769,2025-04-27T17:52:55.782Z
tingre1,560,29.1861,2025-04-27T17:52:55.782Z
gycjuf1,560,29.1952,2025-04-27T17:52:55.782Z
vertan1,560,29.2043,2025-04-27T17:52:55.782Z
hoopit1,561,29.2135,2025-04-27T17:52:55.782Z
halgob1,561,29.2226,2025-04-27T17:52:55.782Z
sttful1,562,29.2318,2025-04-27T17:52:55.782Z
chyfin1,562,29.2409,2025-04-27T17:52:55.782Z
thbcuc1,563,29.2500,2025-04-27T17:52:55.782Z
sfwqua1,564,29.2592,2025-04-27T17:52:55.782Z
bbttyr2,564,29.2683,2025-04-27T17:52:55.782Z
moumyz1,564,29.2774,2025-04-27T17:52:55.782Z
lewtyr1,565,29.2866,2025-04-27T17:52:55.782Z
sclwhi1,565,29.2957,2025-04-27T17:52:55.782Z
eyrgra1,566,29.3048,2025-04-27T17:52:55.782Z
shyalb2,567,29.3140,2025-04-27T17:52:55.782Z
sersco1,567,29.3231,2025-04-27T17:52:55.782Z
rcweye1,567,29.3322,2025-04-27T17:52:55.782Z
miowrw2,567,29.3414,2025-04-27T17:52:55.782Z
larfro1,569,29.3505,2025-04-27T17:52:55.782Z
palhor1,569,29.3596,2025-04-27T17:52:55.782Z
crbwoo7,569,29.3688,2025-04-27T17:52:55.782Z
kemlon1,569,29.3779,2025-04-27T17:52:55.782Z
yetnic1,569,29.3870,2025-04-27T17:52:55.782Z
sulwoo2,570,29.3962,2025-04-27T17:52:55.782Z
chrshe,571,29.4053,2025-04-27T17:52:55.782Z
whiimp1,572,29.4145,2025-04-27T17:52:55.782Z
bkdhor1,572,29.4236,2025-04-27T17:52:55.782Z
blhspi1,572,29.4327,2025-04-27T17:52:55.782Z
rbbtyr1,573,29.4419,2025-04-27T17:52:55.782Z
wincis5,574,29.4510,2025-04-27T17:52:55.782Z
cocfin1,574,29.4601,2025-04-27T17:52:55.782Z
sthhon1,575,29.4693,2025-04-27T17:52:55.782Z
brwrai1,576,29.4784,2025-04-27T17:52:55.782Z
chbgna1,576,29.4875,2025-04-27T17:52:55.782Z
orbfly1,576,29.4967,2025-04-27T17:52:55.782Z
rubtit3,576,29.5058,2025-04-27T17:52:55.782Z
abysis1,576,29.5149,2025-04-27T17:52:55.782Z
schbar1,577,29.5241,2025-04-27T17:52:55.782Z
blnpar1,577,29.5332,2025-04-27T17:52:55.782Z
blbhon1,577,29.5423,2025-04-27T17:52:55.782Z
miotit2,577,29.5515,2025-04-27T17:52:55.782Z
tilwar2,577,29.5606,2025-04-27T17:52:55.782Z
mouavo1,578,29.5697,2025-04-27T17:52:55.782Z
tsctap1,578,29.5789,2025-04-27T17:52:55.782Z
whwgua1,579,29.5880,2025-04-27T17:52:55.782Z
molcuc1,579,29.5971,2025-04-27T17:52:55.782Z
yetcuc1,579,29.6063,2025-04-27T17:52:55.782Z
yebmel1,579,29.6154,2025-04-27T17:52:55.782Z
gyhcus1,579,29.6246,2025-04-27T17:52:55.782Z
wbtfan1,579,29.6337,2025-04-27T17:52:55.782Z
hanfra2,580,29.6428,2025-04-27T17:52:55.782Z
perpig2,580,29.6520,2025-04-27T17:52:55.782Z
bronun1,580,29.6611,2025-04-27T17:52:55.782Z
malnig1,581,29.6702,2025-04-27T17:52:55.782Z
dusgra1,581,29.6794,2025-04-27T17:52:55.782Z
momwar1,581,29.6885,2025-04-27T17:52:55.782Z
yebrob1,581,29.6976,2025-04-27T17:52:55.782Z
sthbul1,582,29.7068,2025-04-27T17:52:55.782Z
abgthr1,582,29.7159,2025-04-27T17:52:55.782Z
asbant1,583,29.7250,2025-04-27T17:52:55.782Z
larscr1,583,29.7342,2025-04-27T17:52:55.782Z
golmyn1,583,29.7433,2025-04-27T17:52:55.782Z
creibi1,584,29.7524,2025-04-27T17:52:55.782Z
yeblor2,584,29.7616,2025-04-27T17:52:55.782Z
slbbab1,584,29.7707,2025-04-27T17:52:55.782Z
blasno1,584,29.7798,2025-04-27T17:52:55.782Z
pitpar1,585,29.7890,2025-04-27T17:52:55.782Z
strsof1,586,29.7981,2025-04-27T17:52:55.782Z
sbtman1,586,29.8073,2025-04-27T17:52:55.782Z
phlwar1,586,29.8164,2025-04-27T17:52:55.782Z
anwpig1,587,29.8255,2025-04-27T17:52:55.782Z
brhapa1,587,29.8347,2025-04-27T17:52:55.782Z
schbit1,588,29.8438,2025-04-27T17:52:55.782Z
busfla1,588,29.8529,2025-04-27T17:52:55.782Z
slabec1,588,29.8621,2025-04-27T17:52:55.782Z
navwre1,588,29.8712,2025-04-27T17:52:55.782Z
gytwar1,588,29.8803,2025-04-27T17:52:55.782Z
ritast1,589,29.8895,2025-04-27T17:52:55.782Z
whispi1,589,29.8986,2025-04-27T17:52:55.782Z
woopip1,589,29.9077,2025-04-27T17:52:55.782Z
rufcou1,590,29.9169,2025-04-27T17:52:55.782Z
chopoo1,590,29.9260,2025-04-27T17:52:55.782Z
blbtho1,590,29.9351,2025-04-27T17:52:55.782Z
crefir3,591,29.9443,2025-04-27T17:52:55.782Z
tumhum1,591,29.9534,2025-04-27T17:52:55.782Z
twwbop1,591,29.9625,2025-04-27T17:52:55.782Z
whlhon1,592,29.9717,2025-04-27T17:52:55.782Z
crilon1,592,29.9808,2025-04-27T17:52:55.782Z
misrob1,592,29.9900,2025-04-27T17:52:55.782Z
anbtyr1,593,29.9991,2025-04-27T17:52:55.782Z
ronwaa1,594,30.0082,2025-04-27T17:52:55.782Z
rekflo1,595,30.0174,2025-04-27T17:52:55.782Z
rufpot1,596,30.0265,2025-04-27T17:52:55.782Z
paplor3,596,30.0356,2025-04-27T17:52:55.782Z
rufant3,596,30.0448,2025-04-27T17:52:55.782Z
blemin1,596,30.0539,2025-04-27T17:52:55.782Z
gysscb1,596,30.0630,2025-04-27T17:52:55.782Z
hobher2,597,30.0722,2025-04-27T17:52:55.782Z
wilhon2,597,30.0813,2025-04-27T17:52:55.782Z
orcman3,597,30.0904,2025-04-27T17:52:55.782Z
dunlar5,597,30.0996,2025-04-27T17:52:55.782Z
phifro1,599,30.1087,2025-04-27T17:52:55.782Z
elopar1,599,30.1178,2025-04-27T17:52:55.782Z
amsfly1,599,30.1270,2025-04-27T17:52:55.782Z
blpyel1,599,30.1361,2025-04-27T17:52:55.782Z
laaphe1,600,30.1452,2025-04-27T17:52:55.782Z
esmwoo2,600,30.1544,2025-04-27T17:52:55.782Z
blaill1,600,30.1635,2025-04-27T17:52:55.782Z
hoapuf1,601,30.1727,2025-04-27T17:52:55.782Z
peaant1,601,30.1818,2025-04-27T17:52:55.782Z
drawhi1,601,30.1909,2025-04-27T17:52:55.782Z
neusta1,601,30.2001,2025-04-27T17:52:55.782Z
bltthi1,602,30.2092,2025-04-27T17:52:55.782Z
perpla1,603,30.2183,2025-04-27T17:52:55.782Z
lebcou1,604,30.2275,2025-04-27T17:52:55.782Z
madwor1,604,30.2366,2025-04-27T17:52:55.782Z
sctkit1,604,30.2457,2025-04-27T17:52:55.782Z
rebtyr2,604,30.2549,2025-04-27T17:52:55.782Z
shbgrf2,604,30.2640,2025-04-27T17:52:55.782Z
hyavis1,605,30.2731,2025-04-27T17:52:55.782Z
blwmon1,606,30.2823,2025-04-27T17:52:55.782Z
olrser1,606,30.2914,2025-04-27T17:52:55.782Z
plamar3,608,30.3005,2025-04-27T17:52:55.782Z
ngweye1,608,30.3097,2025-04-27T17:52:55.782Z
remros1,608,30.3188,2025-04-27T17:52:55.782Z
johtot1,609,30.3279,2025-04-27T17:52:55.782Z
giakin1,609,30.3371,2025-04-27T17:52:55.782Z
spwmon1,609,30.3462,2025-04-27T17:52:55.782Z
tafqua1,610,30.3553,2025-04-27T17:52:55.782Z
lotmyn1,611,30.3645,2025-04-27T17:52:55.782Z
arasco1,612,30.3736,2025-04-27T17:52:55.782Z
nosrob1,612,30.3828,2025-04-27T17:52:55.782Z
hemwea1,612,30.3919,2025-04-27T17:52:55.782Z
momwoo1,613,30.4010,2025-04-27T17:52:55.782Z
elepit2,613,30.4102,2025-04-27T17:52:55.782Z
banwhi1,613,30.4193,2025-04-27T17:52:55.782Z
tiblar1,613,30.4284,2025-04-27T17:52:55.782Z
puvill1,613,30.4376,2025-04-27T17:52:55.782Z
thshem1,613,30.4467,2025-04-27T17:52:55.782Z
gencaf1,613,30.4558,2025-04-27T17:52:55.782Z
ruspit1,614,30.4650,2025-04-27T17:52:55.782Z
necmyz1,615,30.4741,2025-04-27T17:52:55.782Z
bacfan1,615,30.4832,2025-04-27T17:52:55.782Z
torcro3,615,30.4924,2025-04-27T17:52:55.782Z
permet1,616,30.5015,2025-04-27T17:52:55.782Z
babwoo3,616,30.5106,2025-04-27T17:52:55.782Z
orisof1,616,30.5198,2025-04-27T17:52:55.782Z
slbtho1,616,30.5289,2025-04-27T17:52:55.782Z
giacou1,617,30.5380,2025-04-27T17:52:55.782Z
pycpet1,618,30.5472,2025-04-27T17:52:55.782Z
colowl3,619,30.5563,2025-04-27T17:52:55.782Z
buglio1,620,30.5655,2025-04-27T17:52:55.782Z
wincis6,621,30.5746,2025-04-27T17:52:55.782Z
bewqua1,622,30.5837,2025-04-27T17:52:55.782Z
aleswi1,622,30.5929,2025-04-27T17:52:55.782Z
chibab2,622,30.6020,2025-04-27T17:52:55.782Z
rfcwin1,622,30.6111,2025-04-27T17:52:55.782Z
gybpar1,623,30.6203,2025-04-27T17:52:55.782Z
sleant1,623,30.6294,2025-04-27T17:52:55.782Z
busbla1,623,30.6385,2025-04-27T17:52:55.782Z
rupfly1,624,30.6477,2025-04-27T17:52:55.782Z
cupcro1,624,30.6568,2025-04-27T17:52:55.782Z
chhspl1,624,30.6659,2025-04-27T17:52:55.782Z
blabus1,625,30.6751,2025-04-27T17:52:55.782Z
lifcan1,625,30.6842,2025-04-27T17:52:55.782Z
canfly2,625,30.6933,2025-04-27T17:52:55.782Z
chbbab1,625,30.7025,2025-04-27T17:52:55.782Z
hiscro,625,30.7116,2025-04-27T17:52:55.782Z
humher1,626,30.7207,2025-04-27T17:52:55.782Z
yebnut1,626,30.7299,2025-04-27T17:52:55.782Z
whwduc1,627,30.7390,2025-04-27T17:52:55.782Z
lotant1,627,30.7482,2025-04-27T17:52:55.782Z
macbus2,627,30.7573,2025-04-27T17:52:55.782Z
irabab1,627,30.7664,2025-04-27T17:52:55.782Z
sunasi1,628,30.7756,2025-04-27T17:52:55.782Z
royfly5,628,30.7847,2025-04-27T17:52:55.782Z
wbspet1,629,30.7938,2025-04-27T17:52:55.782Z
bnchor1,629,30.8030,2025-04-27T17:52:55.782Z
diatap1,629,30.8121,2025-04-27T17:52:55.782Z
bnrcot1,630,30.8212,2025-04-27T17:52:55.782Z
yesgro2,630,30.8304,2025-04-27T17:52:55.782Z
grothr2,631,30.8395,2025-04-27T17:52:55.782Z
saxspa1,631,30.8486,2025-04-27T17:52:55.782Z
nomwea1,632,30.8578,2025-04-27T17:52:55.782Z
rucdov1,633,30.8669,2025-04-27T17:52:55.782Z
joupet,633,30.8760,2025-04-27T17:52:55.782Z
mistyr1,633,30.8852,2025-04-27T17:52:55.782Z
mouble1,633,30.8943,2025-04-27T17:52:55.782Z
mowbab1,633,30.9034,2025-04-27T17:52:55.782Z
tobwre1,633,30.9126,2025-04-27T17:52:55.782Z
offdov1,634,30.9217,2025-04-27T17:52:55.782Z
isipig1,634,30.9308,2025-04-27T17:52:55.782Z
retlau1,634,30.9400,2025-04-27T17:52:55.782Z
melwoo1,635,30.9491,2025-04-27T17:52:55.782Z
clafra1,636,30.9583,2025-04-27T17:52:55.782Z
koesco1,636,30.9674,2025-04-27T17:52:55.782Z
necwhi3,636,30.9765,2025-04-27T17:52:55.782Z
grgwar1,636,30.9857,2025-04-27T17:52:55.782Z
rbopar1,637,30.9948,2025-04-27T17:52:55.782Z
jacfra2,638,31.0039,2025-04-27T17:52:55.782Z
brrbun1,638,31.0131,2025-04-27T17:52:55.782Z
chaowl1,641,31.0222,2025-04-27T17:52:55.782Z
spiwoo1,641,31.0313,2025-04-27T17:52:55.782Z
zimant1,642,31.0405,2025-04-27T17:52:55.782Z
whwcot1,642,31.0496,2025-04-27T17:52:55.782Z
paebla2,643,31.0587,2025-04-27T17:52:55.782Z
junhao1,644,31.0679,2025-04-27T17:52:55.782Z
maswhe3,644,31.0770,2025-04-27T17:52:55.782Z
aznjay1,645,31.0861,2025-04-27T17:52:55.782Z
stvpar1,646,31.0953,2025-04-27T17:52:55.782Z
ltbwar1,646,31.1044,2025-04-27T17:52:55.782Z
wheimp2,647,31.1135,2025-04-27T17:52:55.782Z
bkhbat2,647,31.1227,2025-04-27T17:52:55.782Z
timbus1,647,31.1318,2025-04-27T17:52:55.782Z
oripic1,648,31.1410,2025-04-27T17:52:55.782Z
neesun2,648,31.1501,2025-04-27T17:52:55.782Z
whbkin1,649,31.1592,2025-04-27T17:52:55.782Z
vardwk6,649,31.1684,2025-04-27T17:52:55.782Z
yemthr1,650,31.1775,2025-04-27T17:52:55.782Z
spohon2,651,31.1866,2025-04-27T17:52:55.782Z
flcman2,651,31.1958,2025-04-27T17:52:55.782Z
rucemu1,651,31.2049,2025-04-27T17:52:55.782Z
satpri1,651,31.2140,2025-04-27T17:52:55.782Z
masapa1,651,31.2232,2025-04-27T17:52:55.782Z
gamfly1,651,31.2323,2025-04-27T17:52:55.782Z
blbhil1,652,31.2414,2025-04-27T17:52:55.782Z
whbfin1,652,31.2506,2025-04-27T17:52:55.782Z
fibwar1,653,31.2597,2025-04-27T17:52:55.782Z
ccbwar1,653,31.2688,2025-04-27T17:52:55.782Z
sulmyz1,654,31.2780,2025-04-27T17:52:55.782Z
phsowl1,655,31.2871,2025-04-27T17:52:55.782Z
brnbar1,655,31.2962,2025-04-27T17:52:55.782Z
viegre2,655,31.3054,2025-04-27T17:52:55.782Z
ahafra2,656,31.3145,2025-04-27T17:52:55.782Z
masfru1,656,31.3237,2025-04-27T17:52:55.782Z
putcot1,656,31.3328,2025-04-27T17:52:55.782Z
afdwar1,656,31.3419,2025-04-27T17:52:55.782Z
beahum1,657,31.3511,2025-04-27T17:52:55.782Z
purswa5,659,31.3602,2025-04-27T17:52:55.782Z
rispet1,659,31.3693,2025-04-27T17:52:55.782Z
javcus1,659,31.3785,2025-04-27T17:52:55.782Z
subwhi1,660,31.3876,2025-04-27T17:52:55.782Z
blalar1,660,31.3967,2025-04-27T17:52:55.782Z
javful1,660,31.4059,2025-04-27T17:52:55.782Z
harduc1,662,31.4150,2025-04-27T17:52:55.782Z
ruchor1,662,31.4241,2025-04-27T17:52:55.782Z
dutfla1,663,31.4333,2025-04-27T17:52:55.782Z
ltpwhy1,663,31.4424,2025-04-27T17:52:55.782Z
plbsun1,664,31.4515,2025-04-27T17:52:55.782Z
gialau1,665,31.4607,2025-04-27T17:52:55.782Z
crbpar1,666,31.4698,2025-04-27T17:52:55.782Z
cinwhe1,667,31.4789,2025-04-27T17:52:55.782Z
chacis1,668,31.4881,2025-04-27T17:52:55.782Z
blcsal1,668,31.4972,2025-04-27T17:52:55.782Z
leahon2,669,31.5063,2025-04-27T17:52:55.782Z
soowoo1,670,31.5155,2025-04-27T17:52:55.782Z
colgna1,670,31.5246,2025-04-27T17:52:55.782Z
viqdov1,671,31.5338,2025-04-27T17:52:55.782Z
bubher1,671,31.5429,2025-04-27T17:52:55.782Z
cqrpig1,672,31.5520,2025-04-27T17:52:55.782Z
rufant6,672,31.5612,2025-04-27T17:52:55.782Z
cregui2,673,31.5703,2025-04-27T17:52:55.782Z
strear1,673,31.5794,2025-04-27T17:52:55.782Z
whbowl1,674,31.5886,2025-04-27T17:52:55.782Z
bbsfin1,674,31.5977,2025-04-27T17:52:55.782Z
grgmac,675,31.6068,2025-04-27T17:52:55.782Z
aswant1,675,31.6160,2025-04-27T17:52:55.782Z
andsni1,677,31.6251,2025-04-27T17:52:55.782Z
nabant1,677,31.6342,2025-04-27T17:52:55.782Z
heufra1,678,31.6434,2025-04-27T17:52:55.782Z
minher1,678,31.6525,2025-04-27T17:52:55.782Z
fooela1,678,31.6616,2025-04-27T17:52:55.782Z
ysweye1,678,31.6708,2025-04-27T17:52:55.782Z
molfly1,680,31.6799,2025-04-27T17:52:55.782Z
dubjac1,681,31.6890,2025-04-27T17:52:55.782Z
colbab1,681,31.6982,2025-04-27T17:52:55.782Z
scbflo2,681,31.7073,2025-04-27T17:52:55.782Z
baycou1,682,31.7165,2025-04-27T17:52:55.782Z
andnig1,682,31.7256,2025-04-27T17:52:55.782Z
whhbul1,682,31.7347,2025-04-27T17:52:55.782Z
sectan1,682,31.7439,2025-04-27T17:52:55.782Z
cooela1,683,31.7530,2025-04-27T17:52:55.782Z
olcflo1,683,31.7621,2025-04-27T17:52:55.782Z
brtcom1,684,31.7713,2025-04-27T17:52:55.782Z
bkbtof1,684,31.7804,2025-04-27T17:52:55.782Z
ctgsta1,684,31.7895,2025-04-27T17:52:55.782Z
chiswi1,685,31.7987,2025-04-27T17:52:55.782Z
kensta1,685,31.8078,2025-04-27T17:52:55.782Z
brther2,686,31.8169,2025-04-27T17:52:55.782Z
cresht2,686,31.8261,2025-04-27T17:52:55.782Z
strfan5,686,31.8352,2025-04-27T17:52:55.782Z
leaant1,687,31.8443,2025-04-27T17:52:55.782Z
rubant7,687,31.8535,2025-04-27T17:52:55.782Z
timori1,687,31.8626,2025-04-27T17:52:55.782Z
grsbop1,687,31.8717,2025-04-27T17:52:55.782Z
galmar1,687,31.8809,2025-04-27T17:52:55.782Z
jocant1,688,31.8900,2025-04-27T17:52:55.782Z
rubtri1,688,31.8992,2025-04-27T17:52:55.782Z
zapwre1,688,31.9083,2025-04-27T17:52:55.782Z
pubcot1,689,31.9174,2025-04-27T17:52:55.782Z
rattre2,689,31.9266,2025-04-27T17:52:55.782Z
miswrb1,689,31.9357,2025-04-27T17:52:55.782Z
runpit1,690,31.9448,2025-04-27T17:52:55.782Z
salant1,690,31.9540,2025-04-27T17:52:55.782Z
orwpyt1,691,31.9631,2025-04-27T17:52:55.782Z
ashwoo1,692,31.9722,2025-04-27T17:52:55.782Z
parpig1,693,31.9814,2025-04-27T17:52:55.782Z
blcpuf1,693,31.9905,2025-04-27T17:52:55.782Z
thbrav1,693,31.9996,2025-04-27T17:52:55.782Z
blsrob2,693,32.0088,2025-04-27T17:52:55.782Z
mcptit1,693,32.0179,2025-04-27T17:52:55.782Z
tibpar1,694,32.0270,2025-04-27T17:52:55.782Z
ruffly1,695,32.0362,2025-04-27T17:52:55.782Z
bwwwre1,695,32.0453,2025-04-27T17:52:55.782Z
chbhum1,696,32.0544,2025-04-27T17:52:55.782Z
mosowl1,698,32.0636,2025-04-27T17:52:55.782Z
malspi1,699,32.0727,2025-04-27T17:52:55.782Z
casspi1,699,32.0818,2025-04-27T17:52:55.782Z
whffal1,699,32.0910,2025-04-27T17:52:55.782Z
daupar1,700,32.1001,2025-04-27T17:52:55.782Z
sebpig1,700,32.1093,2025-04-27T17:52:55.782Z
rnfgle1,700,32.1184,2025-04-27T17:52:55.782Z
wesbri1,701,32.1275,2025-04-27T17:52:55.782Z
bkcbul4,701,32.1367,2025-04-27T17:52:55.782Z
shbpip3,701,32.1458,2025-04-27T17:52:55.782Z
vinros2,702,32.1549,2025-04-27T17:52:55.782Z
asrfin1,703,32.1641,2025-04-27T17:52:55.782Z
bltlea1,704,32.1732,2025-04-27T17:52:55.782Z
jambla1,704,32.1823,2025-04-27T17:52:55.782Z
flbvir1,705,32.1915,2025-04-27T17:52:55.782Z
ferpar2,706,32.2006,2025-04-27T17:52:55.782Z
kerpet2,706,32.2097,2025-04-27T17:52:55.782Z
spepet1,706,32.2189,2025-04-27T17:52:55.782Z
whtfly2,706,32.2280,2025-04-27T17:52:55.782Z
copmet1,708,32.2371,2025-04-27T17:52:55.782Z
whrfal1,708,32.2463,2025-04-27T17:52:55.782Z
grbkin1,709,32.2554,2025-04-27T17:52:55.782Z
yebger1,709,32.2645,2025-04-27T17:52:55.782Z
stwnig1,711,32.2737,2025-04-27T17:52:55.782Z
tabcis1,711,32.2828,2025-04-27T17:52:55.782Z
brbpar1,712,32.2920,2025-04-27T17:52:55.782Z
mbopar2,712,32.3011,2025-04-27T17:52:55.782Z
vibsta1,712,32.3102,2025-04-27T17:52:55.782Z
mamtan1,714,32.3194,2025-04-27T17:52:55.782Z
eahpit1,715,32.3285,2025-04-27T17:52:55.782Z
bubtyr1,716,32.3376,2025-04-27T17:52:55.782Z
kopwar1,716,32.3468,2025-04-27T17:52:55.782Z
fijgos1,717,32.3559,2025-04-27T17:52:55.782Z
blpfly1,717,32.3650,2025-04-27T17:52:55.782Z
perpie1,718,32.3742,2025-04-27T17:52:55.782Z
swfgle,718,32.3833,2025-04-27T17:52:55.782Z
shtbat1,719,32.3924,2025-04-27T17:52:55.782Z
runcou1,721,32.4016,2025-04-27T17:52:55.782Z
refmal1,721,32.4107,2025-04-27T17:52:55.782Z
astcas2,721,32.4198,2025-04-27T17:52:55.782Z
mallau1,722,32.4290,2025-04-27T17:52:55.782Z
westin1,724,32.4381,2025-04-27T17:52:55.782Z
rubpic1,724,32.4472,2025-04-27T17:52:55.782Z
whnlau1,724,32.4564,2025-04-27T17:52:55.782Z
ncipig1,725,32.4655,2025-04-27T17:52:55.782Z
ansowl1,725,32.4747,2025-04-27T17:52:55.782Z
pyweye1,725,32.4838,2025-04-27T17:52:55.782Z
whcswi2,726,32.4929,2025-04-27T17:52:55.782Z
gybter1,726,32.5021,2025-04-27T17:52:55.782Z
marbab1,726,32.5112,2025-04-27T17:52:55.782Z
bauoro2,726,32.5203,2025-04-27T17:52:55.782Z
ciweye2,727,32.5295,2025-04-27T17:52:55.782Z
magsun1,727,32.5386,2025-04-27T17:52:55.782Z
shclar1,728,32.5477,2025-04-27T17:52:55.782Z
marwid1,728,32.5569,2025-04-27T17:52:55.782Z
grbcou1,729,32.5660,2025-04-27T17:52:55.782Z
shrspa1,729,32.5751,2025-04-27T17:52:55.782Z
respar2,730,32.5843,2025-04-27T17:52:55.782Z
forfod1,730,32.5934,2025-04-27T17:52:55.782Z
spcpic1,732,32.6025,2025-04-27T17:52:55.782Z
whbtap2,732,32.6117,2025-04-27T17:52:55.782Z
ligtyr1,732,32.6208,2025-04-27T17:52:55.782Z
soofly1,732,32.6299,2025-04-27T17:52:55.782Z
bcbfin1,732,32.6391,2025-04-27T17:52:55.782Z
rubsal1,732,32.6482,2025-04-27T17:52:55.782Z
whbgua1,734,32.6573,2025-04-27T17:52:55.782Z
snopar1,734,32.6665,2025-04-27T17:52:55.782Z
timstu1,734,32.6756,2025-04-27T17:52:55.782Z
sitnig1,735,32.6848,2025-04-27T17:52:55.782Z
scamet1,735,32.6939,2025-04-27T17:52:55.782Z
srlbao1,735,32.7030,2025-04-27T17:52:55.782Z
pabhor1,735,32.7122,2025-04-27T17:52:55.782Z
chcpih1,735,32.7213,2025-04-27T17:52:55.782Z
ruwtyr1,735,32.7304,2025-04-27T17:52:55.782Z
palspi2,735,32.7396,2025-04-27T17:52:55.782Z
liwrai1,736,32.7487,2025-04-27T17:52:55.782Z
forowl1,737,32.7578,2025-04-27T17:52:55.782Z
tamcon1,737,32.7670,2025-04-27T17:52:55.782Z
mougra1,738,32.7761,2025-04-27T17:52:55.782Z
harbus2,739,32.7852,2025-04-27T17:52:55.782Z
reepar1,739,32.7944,2025-04-27T17:52:55.782Z
